Date 	Tmin 	Tmax
02/10/1996	22.28	22.28
04/10/1996	16.33	16.33
06/10/1996	17.44	17.44
07/10/1996	18.33	18.33
08/10/1996	16.22	16.22
09/10/1996	16.50	16.50
10/10/1996	16.56	16.56
11/10/1996	19.28	19.28
14/10/1996	17.06	17.06
15/10/1996	16.89	16.89
16/10/1996	17.50	17.50
17/10/1996	17.61	17.61
19/10/1996	17.33	17.33
20/10/1996	18.83	18.83
21/10/1996	20.11	20.11
22/10/1996	18.67	18.67
23/10/1996	18.78	18.78
24/10/1996	18.33	18.33
25/10/1996	20.50	20.50
29/10/1996	19.06	19.06
30/10/1996	20.22	20.22
31/10/1996	20.44	20.44
02/11/1996	19.33	19.33
06/11/1996	18.39	18.39
08/11/1996	18.89	18.89
09/11/1996	17.89	17.89
11/11/1996	19.44	19.44
12/11/1996	18.67	18.67
13/11/1996	18.44	18.44
15/11/1996	18.89	18.89
17/11/1996	21.94	21.94
19/11/1996	17.00	17.00
22/11/1996	17.39	17.39
24/11/1996	17.22	17.22
26/11/1996	17.78	17.78
27/11/1996	17.94	17.94
28/11/1996	18.33	18.33
29/11/1996	19.22	19.22
30/11/1996	17.94	17.94
01/12/1996	18.56	18.56
02/12/1996	19.00	19.00
03/12/1996	21.56	21.56
04/12/1996	20.39	20.39
06/12/1996	17.83	17.83
07/12/1996	18.72	18.72
08/12/1996	18.50	18.50
09/12/1996	19.39	19.39
10/12/1996	18.06	18.06
11/12/1996	17.33	17.33
12/12/1996	17.72	17.72
17/12/1996	20.22	20.22
18/12/1996	19.06	19.06
19/12/1996	18.06	18.06
20/12/1996	18.83	18.83
21/12/1996	20.89	20.89
24/12/1996	18.17	18.17
25/12/1996	17.83	17.83
26/12/1996	16.56	16.56
29/12/1996	18.33	18.33
31/12/1996	18.17	18.17
01/01/1997	17.78	17.78
02/01/1997	19.83	19.83
05/01/1997	17.67	17.67
06/01/1997	18.06	18.06
07/01/1997	17.89	17.89
08/01/1997	18.22	18.22
09/01/1997	18.22	18.22
10/01/1997	18.06	18.06
12/01/1997	20.22	20.22
13/01/1997	18.67	18.67
14/01/1997	19.06	19.06
16/01/1997	21.44	21.44
17/01/1997	20.67	20.67
18/01/1997	21.89	21.89
19/01/1997	21.28	21.28
20/01/1997	19.28	19.28
21/01/1997	19.78	19.78
22/01/1997	22.22	22.22
23/01/1997	25.78	25.78
25/01/1997	20.72	20.72
27/01/1997	19.33	19.33
28/01/1997	21.78	21.78
29/01/1997	23.06	23.06
30/01/1997	22.00	22.00
31/01/1997	24.83	24.83
02/02/1997	22.72	22.72
03/02/1997	21.50	21.50
04/02/1997	23.17	23.17
06/02/1997	22.11	22.11
07/02/1997	21.22	21.22
08/02/1997	18.78	18.78
09/02/1997	22.61	22.61
10/02/1997	23.22	23.22
11/02/1997	20.61	20.61
12/02/1997	20.72	20.72
13/02/1997	21.39	21.39
16/02/1997	21.83	21.83
17/02/1997	20.83	20.83
18/02/1997	20.00	20.00
19/02/1997	19.06	19.06
20/02/1997	21.06	21.06
24/02/1997	22.94	22.94
25/02/1997	23.83	23.83
26/02/1997	21.39	21.39
27/02/1997	20.39	20.39
28/02/1997	22.33	22.33
02/03/1997	21.11	21.11
04/03/1997	24.39	24.39
06/03/1997	19.67	19.67
07/03/1997	23.94	23.94
08/03/1997	20.06	20.06
09/03/1997	21.67	21.67
10/03/1997	20.28	20.28
11/03/1997	23.89	23.89
12/03/1997	23.72	23.72
13/03/1997	23.61	23.61
14/03/1997	21.33	21.33
16/03/1997	23.17	23.17
17/03/1997	21.39	21.39
18/03/1997	21.78	21.78
19/03/1997	20.67	20.67
20/03/1997	20.17	20.17
21/03/1997	21.50	21.50
22/03/1997	21.83	21.83
24/03/1997	20.00	20.00
25/03/1997	20.44	20.44
26/03/1997	20.61	20.61
27/03/1997	22.39	22.39
28/03/1997	23.00	23.00
29/03/1997	20.61	20.61
30/03/1997	19.78	19.78
31/03/1997	19.28	19.28
01/04/1997	22.67	22.67
02/04/1997	21.50	21.50
04/04/1997	22.78	22.78
05/04/1997	21.44	21.44
06/04/1997	20.44	20.44
07/04/1997	19.00	19.00
08/04/1997	19.33	19.33
09/04/1997	21.39	21.39
10/04/1997	21.89	21.89
11/04/1997	21.67	21.67
12/04/1997	20.67	20.67
13/04/1997	20.33	20.33
14/04/1997	20.50	20.50
15/04/1997	19.44	19.44
16/04/1997	19.67	19.67
17/04/1997	20.00	20.00
18/04/1997	20.28	20.28
19/04/1997	20.11	20.11
20/04/1997	19.22	19.22
21/04/1997	21.56	21.56
22/04/1997	19.94	19.94
23/04/1997	19.61	19.61
24/04/1997	19.67	19.67
25/04/1997	19.22	19.22
26/04/1997	19.44	19.44
27/04/1997	19.56	19.56
28/04/1997	18.72	18.72
29/04/1997	20.22	20.22
30/04/1997	20.39	20.39
01/05/1997	18.67	18.67
02/05/1997	21.56	21.56
03/05/1997	19.39	19.39
04/05/1997	18.78	18.78
05/05/1997	19.89	19.89
06/05/1997	19.94	19.94
07/05/1997	18.00	18.00
09/05/1997	18.78	18.78
10/05/1997	20.83	20.83
11/05/1997	19.11	19.11
12/05/1997	20.22	20.22
13/05/1997	20.56	20.56
14/05/1997	19.50	19.50
15/05/1997	19.17	19.17
16/05/1997	19.94	19.94
17/05/1997	18.94	18.94
18/05/1997	19.72	19.72
19/05/1997	18.61	18.61
20/05/1997	19.33	19.33
21/05/1997	18.83	18.83
22/05/1997	21.11	21.11
23/05/1997	19.72	19.72
24/05/1997	20.11	20.11
25/05/1997	20.83	20.83
26/05/1997	20.67	20.67
27/05/1997	20.39	20.39
28/05/1997	20.17	20.17
29/05/1997	19.83	19.83
30/05/1997	17.06	17.06
31/05/1997	19.61	19.61
01/06/1997	18.22	18.22
02/06/1997	20.67	20.67
03/06/1997	18.56	18.56
04/06/1997	19.22	19.22
05/06/1997	20.67	20.67
06/06/1997	19.00	19.00
08/06/1997	20.44	20.44
09/06/1997	20.00	20.00
10/06/1997	19.50	19.50
11/06/1997	20.33	20.33
12/06/1997	20.00	20.00
13/06/1997	19.83	19.83
14/06/1997	21.17	21.17
15/06/1997	19.22	19.22
16/06/1997	19.33	19.33
17/06/1997	19.78	19.78
18/06/1997	19.39	19.39
20/06/1997	20.11	20.11
21/06/1997	17.94	17.94
22/06/1997	19.28	19.28
23/06/1997	17.56	17.56
24/06/1997	20.06	20.06
25/06/1997	19.56	19.56
26/06/1997	19.28	19.28
27/06/1997	20.11	20.11
28/06/1997	19.83	19.83
29/06/1997	18.61	18.61
30/06/1997	19.72	19.72
02/07/1997	19.89	19.89
03/07/1997	18.78	18.78
04/07/1997	19.28	19.28
05/07/1997	19.17	19.17
06/07/1997	18.11	18.11
07/07/1997	21.33	21.33
08/07/1997	19.50	19.50
09/07/1997	20.06	20.06
10/07/1997	17.83	17.83
11/07/1997	16.61	16.61
12/07/1997	18.39	18.39
13/07/1997	18.83	18.83
14/07/1997	16.28	16.28
16/07/1997	18.89	18.89
17/07/1997	19.89	19.89
18/07/1997	20.11	20.11
19/07/1997	17.06	17.06
20/07/1997	16.44	16.44
21/07/1997	18.61	18.61
22/07/1997	19.22	19.22
23/07/1997	17.61	17.61
24/07/1997	18.72	18.72
25/07/1997	19.78	19.78
26/07/1997	20.11	20.11
27/07/1997	20.06	20.06
28/07/1997	17.61	17.61
29/07/1997	18.39	18.39
30/07/1997	18.00	18.00
06/08/1997	21.56	21.56
07/08/1997	20.22	20.22
08/08/1997	19.22	19.22
09/08/1997	19.00	19.00
10/08/1997	18.06	18.06
11/08/1997	18.22	18.22
12/08/1997	18.78	18.78
13/08/1997	17.78	17.78
14/08/1997	19.56	19.56
15/08/1997	19.22	19.22
16/08/1997	19.78	19.78
17/08/1997	19.22	19.22
18/08/1997	19.72	19.72
19/08/1997	19.83	19.83
20/08/1997	19.56	19.56
21/08/1997	18.78	18.78
22/08/1997	19.78	19.78
23/08/1997	20.56	20.56
24/08/1997	19.22	19.22
25/08/1997	18.50	18.50
26/08/1997	18.94	18.94
27/08/1997	18.00	18.00
28/08/1997	19.17	19.17
29/08/1997	20.94	20.94
30/08/1997	19.39	19.39
31/08/1997	18.28	18.28
01/09/1997	18.94	18.94
02/09/1997	21.00	21.00
03/09/1997	19.94	19.94
04/09/1997	18.00	18.00
05/09/1997	20.78	20.78
06/09/1997	19.06	19.06
07/09/1997	18.89	18.89
08/09/1997	19.89	19.89
09/09/1997	20.50	20.50
10/09/1997	19.56	19.56
11/09/1997	19.83	19.83
12/09/1997	18.67	18.67
13/09/1997	19.44	19.44
14/09/1997	19.22	19.22
15/09/1997	18.72	18.72
16/09/1997	19.89	19.89
17/09/1997	21.17	21.17
18/09/1997	20.61	20.61
19/09/1997	21.67	21.67
20/09/1997	17.89	17.89
21/09/1997	18.11	18.11
22/09/1997	21.44	21.44
23/09/1997	20.06	20.06
24/09/1997	20.83	20.83
25/09/1997	22.56	22.56
26/09/1997	21.94	21.94
27/09/1997	21.17	21.17
28/09/1997	20.61	20.61
29/09/1997	20.61	20.61
30/09/1997	20.00	20.00
01/10/1997	20.39	20.39
02/10/1997	20.67	20.67
03/10/1997	21.00	21.00
04/10/1997	18.17	18.17
05/10/1997	21.11	21.11
06/10/1997	21.28	21.28
07/10/1997	19.39	19.39
08/10/1997	18.50	18.50
09/10/1997	19.28	19.28
10/10/1997	18.89	18.89
11/10/1997	17.83	17.83
12/10/1997	20.50	20.50
13/10/1997	20.72	20.72
14/10/1997	19.28	19.28
15/10/1997	18.44	18.44
16/10/1997	19.78	19.78
17/10/1997	19.28	19.28
18/10/1997	19.72	19.72
19/10/1997	17.39	17.39
20/10/1997	18.67	18.67
21/10/1997	17.83	17.83
22/10/1997	19.22	19.22
23/10/1997	19.67	19.67
24/10/1997	19.33	19.33
25/10/1997	19.11	19.11
26/10/1997	19.56	19.56
27/10/1997	18.56	18.56
28/10/1997	17.72	17.72
29/10/1997	18.28	18.28
30/10/1997	18.61	18.61
31/10/1997	17.89	17.89
01/11/1997	18.33	18.33
02/11/1997	18.11	18.11
03/11/1997	20.33	20.33
04/11/1997	19.00	19.00
05/11/1997	19.72	19.72
06/11/1997	20.11	20.11
07/11/1997	19.78	19.78
08/11/1997	19.61	19.61
09/11/1997	21.61	21.61
10/11/1997	20.22	20.22
11/11/1997	19.39	19.39
12/11/1997	19.33	19.33
13/11/1997	20.78	20.78
14/11/1997	19.56	19.56
15/11/1997	19.22	19.22
16/11/1997	19.22	19.22
18/11/1997	18.56	18.56
19/11/1997	20.17	20.17
20/11/1997	19.50	19.50
21/11/1997	18.00	18.00
22/11/1997	19.44	19.44
23/11/1997	18.50	18.50
24/11/1997	19.61	19.61
25/11/1997	19.11	19.11
26/11/1997	18.56	18.56
27/11/1997	18.56	18.56
28/11/1997	18.44	18.44
29/11/1997	18.17	18.17
30/11/1997	18.94	18.94
01/12/1997	19.61	19.61
02/12/1997	19.50	19.50
03/12/1997	18.89	18.89
04/12/1997	18.89	18.89
05/12/1997	19.50	19.50
06/12/1997	18.89	18.89
07/12/1997	19.39	19.39
08/12/1997	18.72	18.72
09/12/1997	18.94	18.94
10/12/1997	19.78	19.78
11/12/1997	19.56	19.56
12/12/1997	19.94	19.94
13/12/1997	19.50	19.50
14/12/1997	19.56	19.56
15/12/1997	18.94	18.94
16/12/1997	19.67	19.67
17/12/1997	20.17	20.17
18/12/1997	20.44	20.44
19/12/1997	19.28	19.28
20/12/1997	19.72	19.72
21/12/1997	19.89	19.89
22/12/1997	20.22	20.22
23/12/1997	19.89	19.89
24/12/1997	20.33	20.33
25/12/1997	19.06	19.06
26/12/1997	18.89	18.89
27/12/1997	20.33	20.33
28/12/1997	18.83	18.83
29/12/1997	19.28	19.28
30/12/1997	19.83	19.83
31/12/1997	20.28	20.28
01/01/1998	20.06	20.06
02/01/1998	18.78	18.78
03/01/1998	18.39	18.39
04/01/1998	19.17	19.17
05/01/1998	20.94	20.94
06/01/1998	18.39	18.39
07/01/1998	18.33	18.33
08/01/1998	18.61	18.61
09/01/1998	20.39	20.39
10/01/1998	20.00	20.00
11/01/1998	20.00	20.00
12/01/1998	18.61	18.61
13/01/1998	22.56	22.56
14/01/1998	21.89	21.89
15/01/1998	21.61	21.61
16/01/1998	21.22	21.22
18/01/1998	18.67	18.67
19/01/1998	19.33	19.33
20/01/1998	20.94	20.94
23/01/1998	21.11	21.11
24/01/1998	20.33	20.33
27/01/1998	20.22	20.22
28/01/1998	19.56	19.56
29/01/1998	20.67	20.67
30/01/1998	21.11	21.11
31/01/1998	22.00	22.00
01/02/1998	23.22	23.22
02/02/1998	20.94	20.94
03/02/1998	20.50	20.50
04/02/1998	21.28	21.28
06/02/1998	21.44	21.44
08/02/1998	20.89	20.89
09/02/1998	20.39	20.39
10/02/1998	21.67	21.67
11/02/1998	21.17	21.17
12/02/1998	20.72	20.72
13/02/1998	22.11	22.11
14/02/1998	21.33	21.33
15/02/1998	20.17	20.17
16/02/1998	22.06	22.06
17/02/1998	21.61	21.61
18/02/1998	22.44	22.44
19/02/1998	21.72	21.72
20/02/1998	20.56	20.56
22/02/1998	21.94	21.94
24/02/1998	23.89	23.89
25/02/1998	19.33	19.33
26/02/1998	20.72	20.72
10/03/1998	20.00	20.00
17/03/1998	20.89	20.89
21/03/1998	19.61	19.61
13/04/1998	23.50	23.50
14/04/1998	20.17	20.17
15/04/1998	22.72	22.72
17/04/1998	21.44	21.44
18/04/1998	20.83	20.83
20/04/1998	20.50	20.50
21/04/1998	20.50	20.50
23/04/1998	23.50	23.50
25/04/1998	20.11	20.11
28/04/1998	19.72	19.72
05/05/1998	18.00	18.00
08/05/1998	23.33	23.33
12/05/1998	21.33	21.33
20/05/1998	25.50	25.50
23/05/1998	19.17	19.17
27/05/1998	18.83	18.83
28/05/1998	18.39	18.39
29/05/1998	20.06	20.06
30/05/1998	19.39	19.39
31/05/1998	18.50	18.50
01/06/1998	19.67	19.67
06/06/1998	24.11	24.11
08/06/1998	18.28	18.28
09/06/1998	18.00	18.00
12/06/1998	21.00	21.00
14/06/1998	21.89	21.89
15/06/1998	20.39	20.39
21/06/1998	20.06	20.06
28/06/1998	18.06	18.06
29/06/1998	16.94	16.94
01/07/1998	19.00	19.00
06/07/1998	18.78	18.78
12/07/1998	20.17	20.17
13/07/1998	17.11	17.11
14/07/1998	18.00	18.00
22/07/1998	19.39	19.39
25/07/1998	19.06	19.06
07/08/1998	15.44	15.44
14/08/1998	17.06	17.06
18/08/1998	17.89	17.89
30/08/1998	21.11	21.11
31/08/1998	18.89	18.89
05/09/1998	20.67	20.67
09/09/1998	19.83	19.83
10/09/1998	22.94	22.94
11/09/1998	20.17	20.17
13/09/1998	18.72	18.72
14/09/1998	17.33	17.33
15/09/1998	20.94	20.94
17/09/1998	18.39	18.39
18/09/1998	17.61	17.61
19/09/1998	18.78	18.78
22/09/1998	20.33	20.33
24/09/1998	16.89	16.89
26/09/1998	19.22	19.22
27/09/1998	18.78	18.78
29/09/1998	20.33	20.33
30/09/1998	21.78	21.78
01/10/1998	22.00	22.00
02/10/1998	17.78	17.78
03/10/1998	20.78	20.78
04/10/1998	22.22	22.22
05/10/1998	19.78	19.78
06/10/1998	20.00	20.00
07/10/1998	20.11	20.11
08/10/1998	20.78	20.78
13/10/1998	20.56	20.56
14/10/1998	20.61	20.61
15/10/1998	20.17	20.17
16/10/1998	21.44	21.44
17/10/1998	19.67	19.67
18/10/1998	20.28	20.28
19/10/1998	18.78	18.78
20/10/1998	20.22	20.22
21/10/1998	18.39	18.39
24/11/1998	18.83	18.83
06/02/1999	20.50	20.50
10/02/1999	24.50	24.50
11/02/1999	25.28	25.28
12/02/1999	24.39	24.39
13/02/1999	23.28	23.28
15/02/1999	25.00	25.00
16/02/1999	24.78	24.78
17/02/1999	24.72	24.72
21/02/1999	22.11	22.11
08/04/1999	19.33	19.33
06/06/1999	21.00	21.00
21/06/1999	18.56	18.56
24/06/1999	16.39	16.39
27/08/1999	16.72	16.72
25/09/1999	16.00	16.00
26/09/1999	15.17	15.17
15/10/1999	21.17	21.17
16/10/1999	21.89	21.89
10/11/1999	21.89	21.89
11/11/1999	20.28	20.28
12/11/1999	20.00	20.00
13/11/1999	20.50	20.50
14/11/1999	19.00	19.00
15/11/1999	18.94	18.94
16/11/1999	18.00	18.00
17/11/1999	19.50	19.50
18/11/1999	17.61	17.61
19/11/1999	18.83	18.83
20/11/1999	18.28	18.28
21/11/1999	19.17	19.17
22/11/1999	20.00	20.00
23/11/1999	18.11	18.11
24/11/1999	18.06	18.06
25/11/1999	19.11	19.11
26/11/1999	20.11	20.11
28/11/1999	18.83	18.83
29/11/1999	19.78	19.78
30/11/1999	19.28	19.28
01/12/1999	19.78	19.78
02/12/1999	18.72	18.72
03/12/1999	19.61	19.61
04/12/1999	19.89	19.89
05/12/1999	20.44	20.44
06/12/1999	21.89	21.89
07/12/1999	19.94	19.94
08/12/1999	19.61	19.61
09/12/1999	19.78	19.78
11/12/1999	20.11	20.11
12/12/1999	19.83	19.83
13/12/1999	20.28	20.28
14/12/1999	21.17	21.17
15/12/1999	21.28	21.28
18/12/1999	19.61	19.61
19/12/1999	18.83	18.83
20/12/1999	18.56	18.56
21/12/1999	18.22	18.22
22/12/1999	18.44	18.44
23/12/1999	18.22	18.22
24/12/1999	18.72	18.72
25/12/1999	18.72	18.72
26/12/1999	19.17	19.17
27/12/1999	19.50	19.50
28/12/1999	19.00	19.00
29/12/1999	19.44	19.44
30/12/1999	20.28	20.28
31/12/1999	19.67	19.67
01/01/1994	29.28	29.28
13/02/1994	29.00	29.00
05/03/1994	26.06	26.06
07/06/1994	26.17	26.17
17/06/1994	25.61	25.61
28/06/1994	21.94	21.94
29/06/1994	22.83	22.83
30/06/1994	23.39	23.39
01/07/1994	18.94	18.94
02/07/1994	21.72	21.72
03/07/1994	19.72	19.72
04/07/1994	22.11	22.11
05/07/1994	22.28	22.28
06/07/1994	25.94	25.94
07/07/1994	22.56	22.56
11/07/1994	24.33	24.33
12/07/1994	22.83	22.83
14/07/1994	24.39	24.39
15/07/1994	21.89	21.89
16/07/1994	25.67	25.67
17/07/1994	22.22	22.22
18/07/1994	24.33	24.33
19/07/1994	21.50	21.50
20/07/1994	25.28	25.28
21/07/1994	23.39	23.39
25/07/1994	25.78	25.78
28/07/1994	24.94	24.94
01/08/1994	22.00	22.00
02/08/1994	23.33	23.33
03/08/1994	21.22	21.22
04/08/1994	20.33	20.33
05/08/1994	22.44	22.44
06/08/1994	22.33	22.33
07/08/1994	24.50	24.50
08/08/1994	22.56	22.56
14/08/1994	24.94	24.94
15/08/1994	21.33	21.33
16/08/1994	21.94	21.94
17/08/1994	25.72	25.72
21/08/1994	23.06	23.06
22/08/1994	26.39	26.39
23/08/1994	21.00	21.00
25/08/1994	24.56	24.56
29/08/1994	24.28	24.28
30/08/1994	26.22	26.22
31/08/1994	23.78	23.78
01/09/1994	22.67	22.67
03/09/1994	22.17	22.17
07/09/1994	22.56	22.56
11/09/1994	28.72	28.72
12/09/1994	27.11	27.11
15/09/1994	25.00	25.00
16/09/1994	25.94	25.94
17/09/1994	24.33	24.33
19/09/1994	25.50	25.50
21/09/1994	27.89	27.89
22/09/1994	28.00	28.00
25/09/1994	25.11	25.11
27/09/1994	27.06	27.06
28/09/1994	24.78	24.78
29/09/1994	28.44	28.44
07/10/1994	21.72	21.72
08/10/1994	27.44	27.44
19/10/1994	29.50	29.50
21/10/1994	25.89	25.89
26/10/1994	25.39	25.39
01/11/1994	26.39	26.39
03/11/1994	25.33	25.33
06/11/1994	23.28	23.28
07/11/1994	25.22	25.22
09/11/1994	22.94	22.94
13/11/1994	25.50	25.50
16/11/1994	21.89	21.89
17/11/1994	23.89	23.89
18/11/1994	26.44	26.44
20/11/1994	25.17	25.17
21/11/1994	25.17	25.17
24/11/1994	23.00	23.00
29/11/1994	22.89	22.89
02/12/1994	23.83	23.83
06/12/1994	24.17	24.17
08/12/1994	22.39	22.39
12/12/1994	25.78	25.78
14/12/1994	28.00	28.00
20/12/1994	24.89	24.89
21/12/1994	29.11	29.11
23/12/1994	27.67	27.67
25/12/1994	24.72	24.72
26/12/1994	30.17	30.17
28/12/1994	29.33	29.33
29/12/1994	30.28	30.28
30/12/1994	28.33	28.33
19/01/1995	30.50	30.50
29/01/1995	25.39	25.39
31/01/1995	30.72	30.72
03/02/1995	25.17	25.17
04/02/1995	27.39	27.39
07/02/1995	26.22	26.22
08/02/1995	25.39	25.39
09/02/1995	23.72	23.72
10/02/1995	22.78	22.78
11/02/1995	26.00	26.00
12/02/1995	25.56	25.56
13/02/1995	23.50	23.50
16/02/1995	28.72	28.72
17/02/1995	22.39	22.39
20/02/1995	24.17	24.17
21/02/1995	31.11	31.11
22/02/1995	27.67	27.67
26/02/1995	26.56	26.56
28/02/1995	24.89	24.89
01/03/1995	24.33	24.33
03/03/1995	24.67	24.67
04/03/1995	24.00	24.00
06/03/1995	24.72	24.72
09/03/1995	24.11	24.11
10/03/1995	28.00	28.00
11/03/1995	27.67	27.67
12/03/1995	25.00	25.00
13/03/1995	23.39	23.39
16/03/1995	30.33	30.33
19/03/1995	26.94	26.94
27/03/1995	29.17	29.17
31/03/1995	29.39	29.39
04/04/1995	29.67	29.67
05/04/1995	27.50	27.50
07/04/1995	27.22	27.22
10/04/1995	25.72	25.72
11/04/1995	26.44	26.44
12/04/1995	27.72	27.72
13/04/1995	26.17	26.17
17/04/1995	27.78	27.78
19/04/1995	27.67	27.67
20/04/1995	28.17	28.17
21/04/1995	27.44	27.44
23/04/1995	27.06	27.06
24/04/1995	25.28	25.28
28/04/1995	24.44	24.44
30/04/1995	23.22	23.22
01/05/1995	25.67	25.67
06/05/1995	26.28	26.28
07/05/1995	26.00	26.00
10/05/1995	22.11	22.11
11/05/1995	22.94	22.94
12/05/1995	28.89	28.89
15/05/1995	27.28	27.28
16/05/1995	23.67	23.67
17/05/1995	25.83	25.83
20/05/1995	24.28	24.28
21/05/1995	25.61	25.61
22/05/1995	25.78	25.78
26/05/1995	23.83	23.83
27/05/1995	23.17	23.17
30/05/1995	27.39	27.39
01/06/1995	25.06	25.06
02/06/1995	22.06	22.06
03/06/1995	23.56	23.56
04/06/1995	28.61	28.61
05/06/1995	25.33	25.33
07/06/1995	27.22	27.22
09/06/1995	25.78	25.78
11/06/1995	27.56	27.56
12/06/1995	25.06	25.06
13/06/1995	26.00	26.00
14/06/1995	27.39	27.39
16/06/1995	25.61	25.61
20/07/1995	22.56	22.56
26/07/1995	23.61	23.61
27/07/1995	24.11	24.11
28/07/1995	21.72	21.72
10/08/1995	25.56	25.56
14/08/1995	25.22	25.22
15/08/1995	23.78	23.78
18/08/1995	25.11	25.11
19/08/1995	24.17	24.17
20/08/1995	22.83	22.83
21/08/1995	25.72	25.72
25/08/1995	20.78	20.78
27/08/1995	29.39	29.39
29/08/1995	23.33	23.33
30/08/1995	22.39	22.39
12/09/1995	20.17	20.17
22/09/1995	28.78	28.78
24/09/1995	26.17	26.17
29/09/1995	24.78	24.78
02/10/1995	22.94	22.94
07/10/1995	23.83	23.83
10/10/1995	26.00	26.00
11/10/1995	23.67	23.67
13/10/1995	26.06	26.06
17/10/1995	24.56	24.56
19/10/1995	27.17	27.17
20/10/1995	25.17	25.17
22/10/1995	25.17	25.17
24/10/1995	24.39	24.39
25/10/1995	19.50	19.50
26/10/1995	21.61	21.61
27/10/1995	26.67	26.67
28/10/1995	23.44	23.44
29/10/1995	27.56	27.56
30/10/1995	23.72	23.72
06/11/1995	25.33	25.33
08/11/1995	25.94	25.94
09/11/1995	22.28	22.28
11/11/1995	27.67	27.67
12/11/1995	24.83	24.83
14/11/1995	22.72	22.72
19/11/1995	25.83	25.83
20/11/1995	22.56	22.56
23/11/1995	24.83	24.83
24/11/1995	26.22	26.22
28/11/1995	27.33	27.33
29/11/1995	26.22	26.22
30/11/1995	25.39	25.39
03/12/1995	25.00	25.00
04/12/1995	25.56	25.56
06/12/1995	23.06	23.06
07/12/1995	23.89	23.89
11/12/1995	28.44	28.44
14/12/1995	25.89	25.89
17/12/1995	31.17	31.17
21/12/1995	26.28	26.28
23/12/1995	26.06	26.06
27/12/1995	24.61	24.61
29/12/1995	24.89	24.89
31/12/1995	26.00	26.00
01/01/1996	28.44	28.44
04/01/1996	29.56	29.56
12/01/1996	19.22	19.22
18/01/1996	27.72	27.72
23/01/1996	24.78	24.78
08/03/1996	27.72	27.72
11/03/1996	29.11	29.11
13/03/1996	29.33	29.33
14/03/1996	27.00	27.00
18/03/1996	26.39	26.39
21/03/1996	24.61	24.61
25/03/1996	24.44	24.44
26/03/1996	21.61	21.61
28/03/1996	26.39	26.39
29/03/1996	25.89	25.89
31/03/1996	24.06	24.06
16/04/1996	27.67	27.67
17/04/1996	27.00	27.00
18/04/1996	24.22	24.22
23/04/1996	26.94	26.94
31/05/1996	22.56	22.56
07/06/1996	22.50	22.50
10/06/1996	21.89	21.89
11/06/1996	22.17	22.17
13/06/1996	20.56	20.56
14/06/1996	21.83	21.83
17/06/1996	20.72	20.72
18/06/1996	21.67	21.67
30/06/1996	26.39	26.39
02/07/1996	25.44	25.44
04/07/1996	21.72	21.72
06/07/1996	22.50	22.50
10/07/1996	24.61	24.61
11/07/1996	21.56	21.56
12/07/1996	21.11	21.11
14/07/1996	24.22	24.22
16/07/1996	20.83	20.83
17/07/1996	22.94	22.94
19/07/1996	21.67	21.67
20/07/1996	21.72	21.72
21/07/1996	23.83	23.83
25/07/1996	21.61	21.61
26/07/1996	25.83	25.83
27/07/1996	28.11	28.11
28/07/1996	25.11	25.11
30/07/1996	27.11	27.11
31/07/1996	21.61	21.61
01/08/1996	22.06	22.06
02/08/1996	22.33	22.33
05/08/1996	25.39	25.39
08/08/1996	22.61	22.61
11/08/1996	24.28	24.28
12/08/1996	20.67	20.67
13/08/1996	24.06	24.06
14/08/1996	20.00	20.00
17/08/1996	22.22	22.22
21/08/1996	21.44	21.44
22/08/1996	20.39	20.39
24/08/1996	22.44	22.44
25/08/1996	26.00	26.00
26/08/1996	24.72	24.72
30/08/1996	23.89	23.89
31/08/1996	23.61	23.61
04/09/1996	24.11	24.11
05/09/1996	25.72	25.72
09/09/1996	21.17	21.17
12/09/1996	19.89	19.89
13/09/1996	23.56	23.56
14/09/1996	24.39	24.39
15/09/1996	22.72	22.72
19/09/1996	21.17	21.17
23/09/1996	24.94	24.94
24/09/1996	19.72	19.72
25/09/1996	26.72	26.72
26/09/1996	23.83	23.83
27/09/1996	26.94	26.94
29/09/1996	24.28	24.28
30/09/1996	24.00	24.00
01/10/1996	20.33	20.33
02/10/1996	25.83	25.83
03/10/1996	25.56	25.56
04/10/1996	24.50	24.50
05/10/1996	26.61	26.61
07/10/1996	25.44	25.44
08/10/1996	24.61	24.61
09/10/1996	25.39	25.39
10/10/1996	26.00	26.00
13/10/1996	27.39	27.39
14/10/1996	26.22	26.22
15/10/1996	26.67	26.67
20/10/1996	26.50	26.50
21/10/1996	25.28	25.28
22/10/1996	24.06	24.06
23/10/1996	24.56	24.56
24/10/1996	23.61	23.61
25/10/1996	24.94	24.94
28/10/1996	21.33	21.33
29/10/1996	24.06	24.06
30/10/1996	24.33	24.33
31/10/1996	24.17	24.17
01/11/1996	25.83	25.83
06/11/1996	26.17	26.17
08/11/1996	27.44	27.44
14/11/1996	24.50	24.50
17/11/1996	26.22	26.22
19/11/1996	23.39	23.39
21/11/1996	27.00	27.00
23/11/1996	22.83	22.83
24/11/1996	23.44	23.44
27/11/1996	26.00	26.00
28/11/1996	21.28	21.28
29/11/1996	22.00	22.00
30/11/1996	27.17	27.17
03/12/1996	23.94	23.94
04/12/1996	27.56	27.56
05/12/1996	21.06	21.06
06/12/1996	24.61	24.61
07/12/1996	24.56	24.56
08/12/1996	25.72	25.72
